ID,title,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,Year,notes,dateadded,lastmodified,full.address,lon,lat,geoAddress,status
CO104,Den,"(Some W, OC)",5110 W. Colfax,Denver,CO,"(*),(R),(PT),(W),(OC)",Restaurant,,1979,NA,4/2/2020 2:54am,7/23/2020 7:26pm,"5110 W. Colfax, Denver, CO",-105.0524766,39.7401799,"5110 w colfax ave, denver, co 80204, usa",Geocoded
CO105,Door,"(Some RT, OC)",1512 Broadway,Denver,CO,"(D),(PT),(RT),(OC),(*)",Bars/Clubs,,1979,NA,4/2/2020 2:54am,7/23/2020 7:26pm,"1512 Broadway, Denver, CO",-104.9871219,39.740535,"1512 broadway, denver, co 80202, usa",Geocoded
CO106,Empire Baths,,6923 E. Colfax,Denver,CO,,Baths,,1979,NA,4/2/2020 2:56am,7/23/2020 7:26pm,"6923 E. Colfax, Denver, CO",-104.9074492,39.7404134,"6923 e colfax ave, denver, co 80220, usa",Geocoded
CO107,Empress Theatre,(All male),139 Broadway,Denver,CO,,Theatre,,1979,NA,4/2/2020 2:56am,7/23/2020 7:26pm,"139 Broadway, Denver, CO",-104.9878105,39.7190035,"139 broadway, denver, co 80203, usa",Geocoded
CO108,Fox Hole,(Lunch) (Patio - wild Sunday afternoons),"2936 Fox, off 20th St. Viaduct",Denver,CO,"(W),(SM),(*)",Bars/Clubs,,1979,NA,4/2/2020 2:57am,7/23/2020 7:26pm,"2936 Fox, off 20th St. Viaduct, Denver, CO",-104.991186,39.752071,"1123 20th st, denver, co 80202, usa",Geocoded
CO109,Galaxie Theatre & Book Store,,633 E. Colfax,Denver,CO,(*),"Book Store,Theatre",,1979,NA,4/2/2020 2:58am,7/23/2020 7:26pm,"633 E. Colfax, Denver, CO",-104.9788853,39.7402371,"633 e colfax ave, denver, co 80203, usa",Geocoded
CO110,Gentlemen's Quarters Club Baths of Denver ,,1359 Court Place,Denver,CO,(*),Baths,,1979,NA,4/2/2020 2:58am,7/23/2020 7:26pm,"1359 Court Place, Denver, CO",-104.9918709,39.7404382,"1359 court pl, denver, co 80204, usa",Geocoded
CO111,Grist Mall,,8th & Speer,Denver,CO,"(M),(R),(C),(AH)",Restaurant,,1979,NA,4/2/2020 2:58am,7/23/2020 7:26pm,"8th & Speer, Denver, CO",-104.989894,39.729055,unclear_coded_by_hand,Found
CO112,Haberdashery ,(Men's clothing),1245 E. Colfax ,Denver,CO,,Business,,1979,NA,4/2/2020 2:59am,7/23/2020 7:26pm,"1245 E. Colfax , Denver, CO",-104.9711492,39.7403289,"1245 e colfax ave, denver, co 80218, usa",Geocoded
CO113,Kitty's Book Store,,735 E. Colfax,Denver,CO,(M),Book Store,,1979,NA,4/2/2020 2:59am,7/23/2020 7:26pm,"735 E. Colfax, Denver, CO",-104.9780538,39.7402077,"735 e colfax ave, denver, co 80203, usa",Geocoded
CO114,Luke Steam Baths,,3540 W. Colfax,Denver,CO,(M),Baths,,1979,NA,4/2/2020 3:00am,7/23/2020 7:26pm,"3540 W. Colfax, Denver, CO",-105.0341441,39.7401412,"3540 w colfax ave, denver, co 80204, usa",Geocoded
CO115,M.C.C.,,1400 Lafayette,Denver,CO,M.C.C.,Church,,1979,NA,4/2/2020 3:00am,7/23/2020 7:26pm,"1400 Lafayette, Denver, CO",-104.9703734,39.7387375,"1400 n lafayette st, denver, co 80218, usa",Geocoded
CO116,1942 Club,"(Some W, SM, YC, PT in front - Disco - D in back - 3 bars) (Cruisy) ",1942 Broadway ,Denver,CO,"(W),(SM),(YC),(PT),(*),(D),(C),(AH),(WE)","Bars/Clubs,Cruising Areas",,1979,NA,4/2/2020 3:01am,7/23/2020 7:26pm,"1942 Broadway , Denver, CO",-104.9873665,39.6813011,"1942 broadway, denver, co 80210, usa",Geocoded
CO117,Pearl Street Disco ,"(Stables - Some W, SM) (Also C-AH)",1308 Pearl St.,Denver,CO,"(YC),(D),(W),(SM),(C),(AH),(*)",Bars/Clubs,,1979,NA,4/2/2020 3:02am,7/23/2020 7:26pm,"1308 Pearl St., Denver, CO",-104.9796955,39.7371081,"1308 pearl st, denver, co 80203, usa",Geocoded
CO118,Three Sisters,(Disco),3358 Mariposa,Denver,CO,"(G),(D),(*)",Bars/Clubs,,1979,NA,4/2/2020 3:03am,7/23/2020 7:26pm,"3358 Mariposa, Denver, CO",-105.0027349,39.7642829,"3358 mariposa st, denver, co 80211, usa",Geocoded
CO119,Triangle ,(Cruisy john),2036 Broadway,Denver,CO,"(SM),(W),(FFA),(PT),(*)","Cruising Areas,Bars/Clubs",,1979,NA,4/2/2020 3:03am,7/23/2020 7:26pm,"2036 Broadway, Denver, CO",-104.9871126,39.7499418,"2036 broadway, denver, co 80205, usa",Geocoded
CO120,White Spot,,740 W. Colfax,Denver,CO,"(M),(R),(C)",Restaurant,,1979,NA,4/2/2020 3:03am,7/23/2020 7:26pm,"740 W. Colfax, Denver, CO",-104.9974398,39.7397837,"740 w colfax ave, denver, co 80204, usa",Geocoded
CO121,Zuni Club Baths,,2935 Zuni,Denver,CO,(*),Baths,,1979,NA,4/2/2020 3:04am,7/23/2020 7:26pm,"2935 Zuni, Denver, CO",-105.0160648,39.7592192,"2935 zuni st, denver, co 80211, usa",Geocoded
CO122,Cheesman Park,,,Denver,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:04am,7/23/2020 7:26pm,", Denver, CO",-104.990251,39.7392358,"denver, co, usa",Geocoded
CO123,Cheesman Park,,,Denver,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:04am,4/2/2020 3:11am,", CO",-104.964417,39.733468,unclear_coded_by_hand,Found
CO124,City Park,E. end of Colorado,,Denver,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:04am,4/2/2020 3:11am,", CO",-104.940835,39.747635,unclear_coded_by_hand,Found
CO125,City Park ,E. end of Colorado,,Denver,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:04am,7/23/2020 7:26pm,", Denver, CO",-104.990251,39.7392358,"denver, co, usa",Geocoded
CO126,Washington Park,,,Denver,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:06am,7/23/2020 7:26pm,", Denver, CO",-104.990251,39.7392358,"denver, co, usa",Geocoded
CO127,Washington Park,,,Denver,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:06am,4/2/2020 3:11am,", CO",-104.964044,39.700242,unclear_coded_by_hand,Found
CO128,Adult Books,North Ave.,,Grand Junction,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:07am,4/2/2020 3:11am,", CO",-108.550649,39.063871,unclear_coded_by_hand,General Coordinates Used
CO129,Adult Books ,North Ave.,,Grand Junction,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:07am,7/23/2020 7:26pm,", Grand Junction, CO",-108.5506486,39.0638705,"grand junction, co, usa",Geocoded
CO130,Hawthrone Park,,,Grand Junction,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:07am,7/23/2020 7:26pm,", Grand Junction, CO",-108.5506486,39.0638705,"grand junction, co, usa",Geocoded
CO131,Hawthrone Park,,,Grand Junction,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:07am,4/2/2020 3:11am,", CO",-108.56524,39.073869,unclear_coded_by_hand,Found
CO132,Island Grove Park,nr. T-Rooms,,Greeley,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:07am,7/23/2020 7:26pm,", Greeley, CO",-104.7091322,40.4233142,"greeley, co, usa",Geocoded
CO133,Island Grove Park,nr. T-Rooms,,Greeley,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:07am,4/2/2020 3:11am,", CO",-104.702579,40.438617,unclear_coded_by_hand,Found
CO134,U. of N. Colo.,Top floor T-Room,,Greeley,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:08am,4/2/2020 3:11am,", CO",-104.700231,40.40328,unclear_coded_by_hand,Found
CO135,U. of N. Colo. ,Top floor T-Room,,Greeley,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:08am,7/23/2020 7:26pm,", Greeley, CO",-104.7091322,40.4233142,"greeley, co, usa",Geocoded
CO136,Mozarts,,,Pueblo,CO,"(M),(OC)",Bars/Clubs,,1979,NA,4/2/2020 3:08am,7/23/2020 7:26pm,", Pueblo, CO",-104.6091409,38.2544472,"pueblo, co, usa",Geocoded
CO137,Turquoise Club ,(Disco),707 N. Maine,Pueblo,CO,"(D),(WE),(*)",Bars/Clubs,,1979,NA,4/2/2020 3:10am,7/23/2020 7:26pm,"707 N. Maine, Pueblo, CO",-104.6089203,38.2736964,"707 n main st, pueblo, co 81003, usa",Geocoded
CO138,Las Vegas Cinema,,,Pueblo,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:10am,4/2/2020 3:11am,", CO",-104.609141,38.254447,unclear_coded_by_hand,General Coordinates Used
CO139,Las Vegas Cinema ,,,Pueblo,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:10am,7/23/2020 7:26pm,", Pueblo, CO",-104.6091409,38.2544472,"pueblo, co, usa",Geocoded
CO140,Mineral Palace Park,T-Rooms,,Pueblo,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:10am,7/23/2020 7:26pm,", Pueblo, CO",-104.6091409,38.2544472,"pueblo, co, usa",Geocoded
CO141,Mineral Palace Park,T-Rooms,,Pueblo,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:10am,4/2/2020 3:11am,", CO",-104.607067,38.28112,unclear_coded_by_hand,Found
CO142,Pueblo Mall,T-Rooms,,Pueblo,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:11am,4/2/2020 3:11am,", CO",-104.608073,38.302551,unclear_coded_by_hand,Found
CO143,Pueblo Mall ,T-Rooms,,Pueblo,CO,Cruisy Area,Cruising Areas,checked,1979,NA,4/2/2020 3:11am,7/23/2020 7:26pm,", Pueblo, CO",-104.6091409,38.2544472,"pueblo, co, usa",Geocoded
CO144,Slope,Top of Bridge St.,,Vail,CO,"(M),(YC)",Bars/Clubs,,1979,NA,4/2/2020 3:11am,7/23/2020 7:26pm,", Vail, CO",-106.374195,39.640264,"Vail, CO",Found
CO145,Jerry's Place,,405 So. Galena,Aspen,CO,"(M),(HIP),(YC),(*)",Bars/Clubs,,1978,NA,4/2/2020 3:11am,7/23/2020 7:26pm,"405 So. Galena, Aspen, CO",-106.8191518,39.1878489,"405 s galena st, aspen, co 81611, usa",Geocoded
CO146,Bunk House,"(Ski resort - guest house) 303-453-6475 Box 6, Breckenridge, Colo.",,Breckenridge,CO,"(H),(W),(YC)",Hotels,checked,1978,NA,4/2/2020 3:17am,4/2/2020 3:44am,", CO",-106.046361,39.52572,unclear_coded_by_hand,Found
CO147,Bunk House ,"(Ski resort - guest house) 303-453-6475 Box 6, Breckenridge, Colo.",,Breckenridge,CO,"(H),(W),(YC)",Hotels,checked,1978,NA,4/2/2020 3:17am,7/23/2020 7:26pm,", Breckenridge, CO",-106.0383518,39.4816537,"breckenridge, co 80424, usa",Geocoded
CO148,Box Car,,5935 N. Nevada,Colorado Springs,CO,"(D),(WE),(*)",Bars/Clubs,,1978,NA,4/2/2020 3:19am,7/23/2020 7:26pm,"5935 N. Nevada, Colorado Springs, CO",-104.8145918,38.918274,"5935 n nevada ave, colorado springs, co 80918, usa",Geocoded
CO149,Denny's,,I-25 at Bijou,Colorado Springs,CO,"(M),(R),(C),(AH)",Restaurant,checked,1978,NA,4/2/2020 3:19am,7/23/2020 7:26pm,"I-25 at Bijou, Colorado Springs, CO",-104.8606574,38.8492482,"w bijou st & 25th st, colorado springs, co 80904, usa",Geocoded
CO150,Denny's,,I-25 at Bijou,Colorado Springs,CO,"(M),(R),(C),(AH)",Restaurant,checked,1978,NA,4/2/2020 3:19am,4/9/2020 1:28am,"I-25 at Bijou, CO",-104.860657,38.849248,unclear_coded_by_hand,Found
CO151,Exit,(Western night on Thurs.),2028 Sheldon Ave.,Colorado Springs,CO,,Bars/Clubs,,1978,NA,4/2/2020 3:19am,7/23/2020 7:26pm,"2028 Sheldon Ave., Colorado Springs, CO",-104.8579498,38.8420807,"2028 sheldon ave, colorado springs, co 80904, usa",Geocoded
CO152,Hide & Seek,(Disco) (May be opening health club),512 W. Colorado,Colorado Springs,CO,"(YC),(D),(PT),(*)",Bars/Clubs,,1978,NA,4/2/2020 3:19am,7/23/2020 7:26pm,"512 W. Colorado, Colorado Springs, CO",-104.8349175,38.8328865,"512 w colorado ave, colorado springs, co 80905, usa",Geocoded
CO153,Monarch Magazines ,(Book store),232 N. Tejon,Colorado Springs,CO,,Book Store,,1978,NA,4/2/2020 3:20am,7/23/2020 7:26pm,"232 N. Tejon, Colorado Springs, CO",-104.8236923,38.8378638,"232 n tejon st, colorado springs, co 80903, usa",Geocoded
CO154,Acacia Park,,,Colorado Springs,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:21am,7/23/2020 7:26pm,", Colorado Springs, CO",-104.8213634,38.8338816,"colorado springs, co, usa",Geocoded
CO155,Acacia Park,,,Colorado Springs,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:21am,4/2/2020 3:44am,", CO",-104.822445,38.837355,unclear_coded_by_hand,Found
CO156,Buffalo Park,Manitou Springs,,Colorado Springs,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:21am,7/23/2020 7:26pm,", Colorado Springs, CO",-104.8213634,38.8338816,"colorado springs, co, usa",Geocoded
CO157,Buffalo Park,Manitou Springs,,Colorado Springs,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:21am,4/2/2020 3:44am,", CO",-104.912818,38.857558,unclear_coded_by_hand,General Coordinates Used
CO158,Alicia's ,(Mexican R),,Denver,CO,"(R),(M)",Restaurant,,1978,NA,4/2/2020 3:22am,7/23/2020 7:26pm,", Denver, CO",-104.990251,39.7392358,"denver, co, usa",Geocoded
CO159,Apartment ,('Teenie-boppers' - 3.2 beer only - closes 12 midnight) ,1999 Lincoln,Denver,CO,"(HIP),(YC),(D),(*)",Bars/Clubs,,1978,NA,4/2/2020 3:22am,7/23/2020 7:26pm,"1999 Lincoln, Denver, CO",-104.9861307,39.747516,"1999 lincoln st, denver, co 80202, usa",Geocoded
CO160,Back Door III,(Use rear entrance),1512 Broadway,Denver,CO,"(S),(*)",Bars/Clubs,,1978,NA,4/2/2020 3:23am,7/23/2020 7:26pm,"1512 Broadway, Denver, CO",-104.9871219,39.740535,"1512 broadway, denver, co 80202, usa",Geocoded
CO161,Ballpark Health Club,(Baths) (use rear entrance off alley at Bayard & Broadway),107 So. Broadway,Denver,CO,"(*),(SM),(W),(YC),(PT),(FFA)",Baths,,1978,NA,4/2/2020 3:24am,7/23/2020 7:26pm,"107 So. Broadway, Denver, CO",-104.9879527,39.7145318,"107 s broadway, denver, co 80209, usa",Geocoded
CO162,Bond Liquor Store,,622 E. 17th Ave.,Denver,CO,(M),Business,,1978,NA,4/2/2020 3:25am,7/23/2020 7:26pm,"622 E. 17th Ave., Denver, CO",-104.9792318,39.7431433,"622 e 17th ave, denver, co 80203, usa",Geocoded
CO163,Boozewazee,(Disco) (Looks promising),1645 Wazee,Denver,CO,(D),Bars/Clubs,,1978,NA,4/2/2020 3:26am,7/23/2020 7:26pm,"1645 Wazee, Denver, CO",-104.9994491,39.7520234,"1645 wazee st, denver, co 80202, usa",Geocoded
CO164,Broadway Cabaret,(Disco - D in rear),1260 Broadway,Denver,CO,"(D),(YC),(R),(PT),(*)",Restaurant,,1978,NA,4/2/2020 3:26am,7/23/2020 7:26pm,"1260 Broadway, Denver, CO",-104.987365,39.6937018,"1260 broadway, denver, co 80210, usa",Geocoded
CO165,Climax International Pub,,17th & Market,Denver,CO,,Bars/Clubs,,1978,NA,4/2/2020 3:28am,7/23/2020 7:26pm,"17th & Market, Denver, CO",-104.9969334,39.7511418,"1339 17th st, denver, co 80202, usa",Found
CO166,Club Baths of Denver,,1359 Court Pl.,Denver,CO,,Baths,,1978,NA,4/2/2020 3:28am,7/23/2020 7:26pm,"1359 Court Pl., Denver, CO",-104.9918709,39.7404382,"1359 court pl, denver, co 80204, usa",Geocoded
CO167,Coffee King ,,3250 W. Colfax,Denver,CO,"(R),(AH)",Restaurant,,1978,NA,4/2/2020 3:28am,7/23/2020 7:26pm,"3250 W. Colfax, Denver, CO",-105.0292777,39.7401667,"3250 w colfax ave, denver, co 80204, usa",Geocoded
CO168,Den,,5110 W. Colfax,Denver,CO,"(W),(R),(PT)",Restaurant,,1978,NA,4/2/2020 3:29am,7/23/2020 7:26pm,"5110 W. Colfax, Denver, CO",-105.0524766,39.7401799,"5110 w colfax ave, denver, co 80204, usa",Geocoded
CO169,Door,"(Some RT, B)",1512 Broadway,Denver,CO,"(RT),(B),(*),(D),(PT)",Bars/Clubs,,1978,NA,4/2/2020 3:29am,7/23/2020 7:26pm,"1512 Broadway, Denver, CO",-104.9871219,39.740535,"1512 broadway, denver, co 80202, usa",Geocoded
CO170,Empire Baths,,6923 E. Colfax,Denver,CO,,Baths,,1978,NA,4/2/2020 3:30am,7/23/2020 7:26pm,"6923 E. Colfax, Denver, CO",-104.9074492,39.7404134,"6923 e colfax ave, denver, co 80220, usa",Geocoded
CO171,Empress Theatre,(All male),139 Broadway ,Denver,CO,,Theatre,,1978,NA,4/2/2020 3:30am,7/23/2020 7:26pm,"139 Broadway , Denver, CO",-104.9878105,39.7190035,"139 broadway, denver, co 80203, usa",Geocoded
CO172,Fox Hole,"(Some W, SM) (Lunch) (Looks promising)","2936 Fox, off 20th St. Viaduct",Denver,CO,"(W),(SM)",Bars/Clubs,,1978,NA,4/2/2020 3:30am,7/23/2020 7:26pm,"2936 Fox, off 20th St. Viaduct, Denver, CO",-104.991186,39.752071,"1123 20th st, denver, co 80202, usa",Geocoded
CO173,Galaxie Theatre & Book Store,,633 E. Colfax,Denver,CO,,"Book Store,Theatre",,1978,NA,4/2/2020 3:31am,7/23/2020 7:26pm,"633 E. Colfax, Denver, CO",-104.9788853,39.7402371,"633 e colfax ave, denver, co 80203, usa",Geocoded
CO174,Gin Mill,(Opens 6 a.m.),1339 17th St.,Denver,CO,"(M),(RT)",Bars/Clubs,,1978,NA,4/2/2020 3:31am,7/23/2020 7:26pm,"1339 17th St., Denver, CO",-104.9969334,39.7511418,"1339 17th st, denver, co 80202, usa",Geocoded
CO175,Haberdashery ,(Men's clothing),1245 E. Colfax,Denver,CO,,Business,,1978,NA,4/2/2020 3:32am,7/23/2020 7:26pm,"1245 E. Colfax, Denver, CO",-104.9711492,39.7403289,"1245 e colfax ave, denver, co 80218, usa",Geocoded
CO176,Kitty's Book Store & Mini Theatre,,735 E. Colfax,Denver,CO,,"Book Store,Theatre",,1978,NA,4/2/2020 3:33am,7/23/2020 7:26pm,"735 E. Colfax, Denver, CO",-104.9780538,39.7402077,"735 e colfax ave, denver, co 80203, usa",Geocoded
CO177,Lake Steam Baths,(G only on Thurs. nights),3540 W. Colfax Ave.,Denver,CO,"(M),(G)",Baths,,1978,NA,4/2/2020 3:33am,7/23/2020 7:26pm,"3540 W. Colfax Ave., Denver, CO",-105.0341441,39.7401412,"3540 w colfax ave, denver, co 80204, usa",Geocoded
CO178,M.C.C.,,1400 Lafayette,Denver,CO,M.C.C.,Church,,1978,NA,4/2/2020 3:33am,7/23/2020 7:26pm,"1400 Lafayette, Denver, CO",-104.9703734,39.7387375,"1400 n lafayette st, denver, co 80218, usa",Geocoded
CO179,Nineteen-Forty-Two Club ,"(Some W, SM, PT in front - Disco - D in back room) (also C-AH-WE)",1942 Broadway ,Denver,CO,"(W),(SM),(*),(PT),(D),(C),(AH),(WE)","Bars/Clubs,Restaurant",,1978,NA,4/2/2020 3:34am,7/23/2020 7:26pm,"1942 Broadway , Denver, CO",-104.9873665,39.6813011,"1942 broadway, denver, co 80210, usa",Geocoded
CO180,P.D. ,('Pirates Den') (Use back door thru parking lot),1705 Federal Blvd.,Denver,CO,"(PT),(*)",Bars/Clubs,,1978,NA,4/2/2020 3:34am,7/23/2020 7:26pm,"1705 Federal Blvd., Denver, CO",-105.0256749,39.7442711,"1705 federal blvd, denver, co 80204, usa",Geocoded
CO181,Pear Street Disco,(Also AH),1308 Pearl St.,Denver,CO,"(YC),(D),(*),(AH)",Bars/Clubs,,1978,NA,4/2/2020 3:35am,7/23/2020 7:26pm,"1308 Pearl St., Denver, CO",-104.9796955,39.7371081,"1308 pearl st, denver, co 80203, usa",Geocoded
CO182,Poochie's,(3.2. beer),105 Broadway,Denver,CO,,Bars/Clubs,,1978,NA,4/2/2020 3:35am,7/23/2020 7:26pm,"105 Broadway, Denver, CO",-104.9876919,39.7186363,"105 n broadway, denver, co 80203, usa",Geocoded
CO183,Satisfy ,(Books & things),1431 Ogden ,Denver,CO,,Book Store,,1978,NA,4/2/2020 3:36am,7/23/2020 7:26pm,"1431 Ogden , Denver, CO",-104.9755535,39.7390213,"1431 n ogden st, denver, co 80218, usa",Geocoded
CO184,Terrace,,3737 E. Colfax,Denver,CO,"(S),(*)",Bars/Clubs,,1978,NA,4/2/2020 3:36am,7/23/2020 7:26pm,"3737 E. Colfax, Denver, CO",-104.9433226,39.7403381,"3737 e colfax ave, denver, co 80206, usa",Geocoded
CO185,Three Sisters,,3358 Mariposa,Denver,CO,"(G),(D),(*)",Bars/Clubs,,1978,NA,4/2/2020 3:36am,7/23/2020 7:26pm,"3358 Mariposa, Denver, CO",-105.0027349,39.7642829,"3358 mariposa st, denver, co 80211, usa",Geocoded
CO186,Triangle ,"(Denver Tack & Supply - 'toys & leather shop downstairs was closed, but may be reopening) ",2036 Broadway,Denver,CO,"(SM),(W),(PT),(*)",Bars/Clubs,,1978,NA,4/2/2020 3:36am,7/23/2020 7:26pm,"2036 Broadway, Denver, CO",-104.9871126,39.7499418,"2036 broadway, denver, co 80205, usa",Geocoded
CO187,White Spot,,740 W. Colfax at Pearl,Denver,CO,"(M),(R),(C),(AH)",Restaurant,,1978,NA,4/2/2020 3:37am,7/23/2020 7:26pm,"740 W. Colfax at Pearl, Denver, CO",-104.9974398,39.7397837,"740 w colfax ave, denver, co 80204, usa",Geocoded
CO188,Zuni Club Baths,,2935 Zuni,Denver,CO,(*),Baths,,1978,NA,4/2/2020 3:38am,7/23/2020 7:26pm,"2935 Zuni, Denver, CO",-105.0160648,39.7592192,"2935 zuni st, denver, co 80211, usa",Geocoded
CO189,Cheeseman Park,,,Denver,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:38am,7/23/2020 7:26pm,", Denver, CO",-104.990251,39.7392358,"denver, co, usa",Geocoded
CO190,Cheeseman Park,,,Denver,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:38am,4/2/2020 3:44am,", CO",-104.964417,39.733468,unclear_coded_by_hand,Found
CO191,City Park,East end of Colorado,,Denver,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:40am,4/2/2020 3:44am,", CO",-104.940835,39.747635,unclear_coded_by_hand,Found
CO192,City Park ,East end of Colorado,,Denver,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:40am,7/23/2020 7:26pm,", Denver, CO",-104.990251,39.7392358,"denver, co, usa",Geocoded
CO193,Sodomy Circle,State Capitol grounds - sure suicide ,,Denver,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:40am,7/23/2020 7:26pm,", Denver, CO",-104.990251,39.7392358,"denver, co, usa",Geocoded
CO194,Sodomy Circle,State Capitol grounds - sure suicide,,Denver,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:40am,4/2/2020 3:44am,", CO",-104.984807,39.739325,unclear_coded_by_hand,Found
CO195,Washington Park,,,Denver,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:40am,7/23/2020 7:26pm,", Denver, CO",-104.990251,39.7392358,"denver, co, usa",Geocoded
CO196,Washington Park,,,Denver,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:40am,4/2/2020 3:44am,", CO",-104.964044,39.700242,unclear_coded_by_hand,Found
CO197,Reverse 'R' Bar,,122 So. 5th St.,Grand Junction,CO,(M),Bars/Clubs,,1978,NA,4/2/2020 3:41am,7/23/2020 7:26pm,"122 So. 5th St., Grand Junction, CO",-108.5640803,39.0667063,"122 s 5th st, grand junction, co 81501, usa",Geocoded
CO198,Hawthrone Park,,,Grand Junction,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:41am,7/23/2020 7:26pm,", Grand Junction, CO",-108.5506486,39.0638705,"grand junction, co, usa",Geocoded
CO199,Hawthrone Park,,,Grand Junction,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:41am,4/2/2020 3:44am,", CO",-108.56524,39.073869,unclear_coded_by_hand,Found
CO200,Mozarts,,925 No. Main St.,Pueblo,CO,"(M),(OC)",Bars/Clubs,,1978,NA,4/2/2020 3:41am,7/23/2020 7:26pm,"925 No. Main St., Pueblo, CO",-104.6086846,38.2754567,"925 n main st, pueblo, co 81003, usa",Geocoded
CO201,Turquoise Club,(Disco),707 No. Main St.,Pueblo,CO,"(D),(WE),(*)",Bars/Clubs,,1978,NA,4/2/2020 3:42am,7/23/2020 7:26pm,"707 No. Main St., Pueblo, CO",-104.6181305,38.2592615,"707 main st, pueblo, co 81004, usa",Geocoded
CO202,City Park,,,Pueblo,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:42am,7/23/2020 7:26pm,", Pueblo, CO",-104.6091409,38.2544472,"pueblo, co, usa",Geocoded
CO203,City Park,,,Pueblo,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:42am,4/2/2020 3:44am,", CO",-104.655327,38.262068,unclear_coded_by_hand,Found
CO204,Mineral Palace Park,,,Pueblo,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:42am,7/23/2020 7:26pm,", Pueblo, CO",-104.6091409,38.2544472,"pueblo, co, usa",Geocoded
CO205,Mineral Palace Park,,,Pueblo,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:42am,4/2/2020 3:44am,", CO",-104.607067,38.28112,unclear_coded_by_hand,Found
CO206,Pueblo Mall T-Rooms,,,Pueblo,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:42am,7/23/2020 7:26pm,", Pueblo, CO",-104.6091409,38.2544472,"pueblo, co, usa",Geocoded
CO207,Pueblo Mall T-Rooms,,,Pueblo,CO,Cruisy Area,Cruising Areas,checked,1978,NA,4/2/2020 3:42am,4/2/2020 3:44am,", CO",-104.608073,38.302551,unclear_coded_by_hand,Found
CO208,Slope,Top of Bridge St.,,Vail,CO,"(M),(YC)",Bars/Clubs,,1978,NA,4/2/2020 3:42am,7/23/2020 7:26pm,", Vail, CO",-106.374195,39.640264,"Vail, CO",Found
CO209,Alice's Alley & The Slope,"(Both bars share the same entrance downstairs below the Aspen Mine Company) Both are very M, HIP but can be interesting",,Aspen,CO,"(M),(YC),(R),(HIP)","Restaurant,Bars/Clubs",checked,1977,NA,4/2/2020 9:06pm,4/2/2020 9:11pm,", CO",-106.817539,39.191098,unclear_coded_by_hand,General Coordinates Used
