ID,title,description,streetaddress,city,Year,notes,full.address,lat,lon,geoAddress,status
35,Washington Square ,Through alley in back,7056 Hollywood Blvd.,Los Angeles,1965,,"7056 Hollywood Blvd., Los Angeles, CA",34.1013077,-118.3436166,"7056 hollywood blvd, los angeles, ca 90028, usa",Geocoded
750,Water Garden,(Baths),1010 The Alameda,San Jose,1979,,"1010 The Alameda, CA",37.331238,-121.909486,unclear_coded_by_hand,Found
706,Water Garden,(San Jose's 1st Baths- should be a big hit!) (see ad next pg.),1010 The Alameda,San Jose,1978,,"1010 The Alameda, San Jose, CA",37.3312376,-121.9094864,"1010 the alameda, san jose, ca 95126, usa",Geocoded
284,Water Hole,,333 Fulton St,San Francisco,1969,,"333 Fulton St, San Francisco, CA",37.7787601,-122.4222545,"333 fulton st, san francisco, ca 94102, usa",Geocoded
282,Waterfront,,128 The Embarcadero,San Francisco,1971,,"128 The Embarcadero, San Francisco, CA",37.7953457,-122.3946222,"128 the embarcadero, san francisco, ca 94133, usa",Geocoded
405,Waterfront,,128 The Embarcadero,San Francisco,1972,,"128 The Embarcadero, San Francisco, CA",37.7953457,-122.3946222,"128 the embarcadero, san francisco, ca 94133, usa",Geocoded
1849,Watergarden ,,1010 The Alameda,San Jose,1980,,"1010 The Alameda, San Jose, CA",37.3312376,-121.9094864,"1010 the alameda, san jose, ca 95126, usa",Geocoded
362,Watergate West,,4121 - 18th St.,San Francisco,1975,,"4121 - 18th St., San Francisco, CA",37.7607065,-122.4354659,"4121 18th st, san francisco, ca 94114, usa",Geocoded
,Waterhole,(go go boys),18th & Valencia,San Francisco,1974,,,37.761707,-122.4216,,Found
NA,Watering Hole,(Some W) (FFA flicks) 6th & Folsom,,San Francisco,1980,,", CA",37.778524,-122.405634,unclear_coded_by_hand,Found
1519,Way Station,(Gay counseling and help),1403 I St.,Sacramento ,1980,,"1403 I St., Sacramento , CA",38.5799171,-121.4870771,"1403 i st, sacramento, ca 95814, usa",Geocoded
99,Waynes Meat Rack III,(Adjoins C.C. Rider) ,2131 Long Beach Blvd.,Long Beach,1977,,"2131 Long Beach Blvd., Long Beach, CA",33.7958922,-118.1897685,"2131 long beach blvd, long beach, ca 90806, usa",Geocoded
517,Wayside Inn,(some G) 1 mile west on Highway 299,,Redding,1977,,", CA",40.58654,-122.391675,unclear_coded_by_hand,General City Coordinates Used
42,We Three,,6174 Santa Monica Blvd,Los Angeles,1966,,"6174 Santa Monica Blvd, Los Angeles, CA",34.0905726,-118.3242549,"6174 santa monica blvd, los angeles, ca 90038, usa",Geocoded
218,Web,,1413 Polk St,San Francisco,1966,,"1413 Polk St, San Francisco, CA",37.7898309,-122.4207892,"1413 polk st, san francisco, ca 94109, usa",Geocoded
285,Web,,1413 Polk St,San Francisco,1969,,"1413 Polk St, San Francisco, CA",37.7898309,-122.4207892,"1413 polk st, san francisco, ca 94109, usa",Geocoded
256,Web ,,1413 Polk St,San Francisco,1965,,"1413 Polk St, San Francisco, CA",37.7898309,-122.4207892,"1413 polk st, san francisco, ca 94109, usa",Geocoded
,Web ,,1414 Polk St. ,San Francisco,1968,,"1414 Polk St. , San Francisco, CA",37.7899255,-122.4203238,"1414 polk st, san francisco, ca 94109, usa",Geocoded
228,Weigh In Baths,,4653 Lankershim Blvd.,North Hollywood,1972,,"4653 Lankershim Blvd., North Hollywood , CA",34.1553844,-118.3692161,"4653 lankershim blvd, north hollywood, ca 91602, usa",Geocoded
NA,Weill Park,26th & 'Q' Sts.,,Bakersfield,1978,,", CA",35.383413,-119.011125,unclear_coded_by_hand,Found
595,Weill Park,,26th & 'Q' Sts.,Bakersfield,1979,,"26th & 'Q' Sts., CA",35.383413,-119.011125,unclear_coded_by_hand,Found
356,Weill Park,26th & Q St.,,Bakersfield,1976,,", CA",35.383413,-119.011125,unclear_coded_by_hand,Found
NA,Weill Park,26th & Q Sts.,,Bakersfield,1980,,", CA",35.383413,-119.011125,unclear_coded_by_hand,Found
453,Weill Park,26th and Q Streets,,Bakersfield,1977,,", CA",35.383413,-119.011125,unclear_coded_by_hand,Found
5,Weill Park,Cruisy Area,26th & Q St.,Bakersfield,1974,,"26th & Q St., Bakersfield, CA",35.383413,-119.011125,unclear_coded_by_hand,Found
209,Weill Park,26th & 'Q' Sts.,,Bakersfield,1973,,", CA",35.383413,-119.011125,unclear_coded_by_hand,Found
1152,Weill Park,,26th & 'Q' St.,Bakersfield,1975,,"26th & 'Q' St., CA",35.383413,-119.011125,unclear_coded_by_hand,Found
87,Wel Com Inn,,Pac Coast Hwy,El Segundo,1970,,"Pac Coast Hwy, CA",33.91918,-118.416465,unclear_coded_by_hand,General City Coordinates Used
54,Wel-Com Inn,,Pac Coast Hwy nr El Segundo,Long Beach,1969,,"Pac Coast Hwy nr El Segundo, CA",33.916297,-118.395893,unclear_coded_by_hand,Found
30,Wel-Com Inn,,Pacific Coast Hwy near El Segundo,Long Beach,1968,,"Pacific Coast Hwy near El Segundo, CA",33.916297,-118.395893,unclear_coded_by_hand,Found
1812,Welcome Home ,,464 Castro,San Francisco,1980,,"464 Castro, San Francisco, CA",37.7615021,-122.4353189,"464 castro st, san francisco, ca 94114, usa",Geocoded
1192,Wellington Club Baths,(Wilmington),1202 E. Anaheim,Long Beach,1980,,"1202 E. Anaheim, Long Beach, CA",33.7824159,-118.1761188,"1202 e anaheim st, long beach, ca 90813, usa",Geocoded
80,Wellington Club Baths,('tops' in the area),1202 E. Anaheim ,Long Beach,1976,,"1202 E. Anaheim , Long Beach, CA",33.7824159,-118.1761188,"1202 e anaheim st, long beach, ca 90813, usa",Geocoded
1162,Wellington Club Baths,(Wilmington),1202 E. Anaheim ,Long Beach,1975,,"1202 E. Anaheim , Long Beach, CA",33.7824159,-118.1761188,"1202 e anaheim st, long beach, ca 90813, usa",Geocoded
50,Wellington Club Baths,"(Wilmington)
",1202 E. Anaheim ,Long Beach,1972,,"1202 E. Anaheim , Long Beach, CA",33.7824159,-118.1761188,"1202 e anaheim st, long beach, ca 90813, usa",Geocoded
60,Wellington Club Baths,,1202 E. Anaheim,Long Beach,1974,,"1202 E. Anaheim, Long Beach, CA",33.7824159,-118.1761188,"1202 e anaheim st, long beach, ca 90813, usa",Geocoded
622,Wellington Club Baths,('Tops' in area),1202 E. Anaheim,Wilmington,1979,,"1202 E. Anaheim, CA",33.78053,-118.247945,unclear_coded_by_hand,Found
45,Wellington Club Baths,(Wilmington),1202 E. Anaheim,Wilmington,1971,,"1202 E. Anaheim, Wilmington, CA",33.7805297,-118.2479455,"1202 e anaheim st, wilmington, ca 90744, usa",Geocoded
64,Wellington Club Baths,,1202 E. Anahiem,Wilmington,1973,,"1202 E. Anahiem, Wilmington, CA",33.7805297,-118.2479455,"1202 e anaheim st, wilmington, ca 90744, usa",Geocoded
100,Wellington Club Baths ,"(""tops"" in the area) ",1202 east Anaheim (Wilmington),Long Beach,1977,,"1202 east Anaheim (Wilmington), Long Beach, CA",33.7805297,-118.2479455,"1202 e anaheim st, wilmington, ca 90744, usa",Geocoded
126,Wendy's,,E. Anaheim,Long Beach,1971,Not sure what type is,"E. Anaheim, CA",33.77005,-118.193739,unclear_coded_by_hand,General City Coordinates Used
466,West Coast Production Co.,('W.C.P.C') (Disco) (May be adding liquor),1845 Hancock,San Diego,1979,,"1845 Hancock, San Diego , CA",32.7425258,-117.1853471,"1845 hancock st, san diego, ca 92110, usa",Geocoded
1573,West Coast Production Co. (WCPC),(3 bars) (Disco) (Liquor),1845 Hancock,San Diego,1980,,"1845 Hancock, San Diego , CA",32.7425258,-117.1853471,"1845 hancock st, san diego, ca 92110, usa",Geocoded
NA,West Hollywood,'Boys Town' area aff Santa Monica Blvd. nr. Rascals & Studio One,,Hollywood,1980,,", CA",34.084183,-118.385292,unclear_coded_by_hand,Found
640,West Hollywood,'Boys Town' area off Santa Monica Blvd. nr. Rascals & Studio One,,Hollywood,1979,,", CA",34.084183,-118.385292,unclear_coded_by_hand,Found
490,"West Hollywood ""Boys Town""","area off Santa Monica near the ""Four Star""",,Hollywood,1977,,", CA",34.084183,-118.385292,unclear_coded_by_hand,Found
NA,West Hollywood- 'Boys Town',area off Santa Monica Blvd. nr. The Rascals,,Hollywood,1978,,", CA",34.084183,-118.385292,unclear_coded_by_hand,Found
616,West St. Beach,nr. Laguna Royal Motel S. Laguna,,Laguna Beach,1979,,", CA",33.542719,-117.785357,unclear_coded_by_hand,General City Coordinates Used
NA,West St. Beach,nr. Laguna Royal Motel S. Laguna,,Laguna Beach,1980,,", CA",33.542719,-117.785357,unclear_coded_by_hand,General City Coordinates Used
1181,West St. Beach,(So. Laguna),near Laguna Royal Motel,Laguna Beach,1975,,"near Laguna Royal Motel, CA",33.542719,-117.785357,unclear_coded_by_hand,General City Coordinates Used
NA,West St. Beach nr. Laguna Royal Motel,(So. Laguna),,Laguna Beach,1978,,", CA",33.542719,-117.785357,unclear_coded_by_hand,General City Coordinates Used
471,West State Beach,Near Laguna Royal Motel (South Laguna),,Laguna Beach,1977,,", CA",33.542719,-117.785357,unclear_coded_by_hand,General City Coordinates Used
372,West State Beach,nr Laguna Royal Motel,,Laguna Beach,1976,,", CA",33.542719,-117.785357,unclear_coded_by_hand,General City Coordinates Used
421,West Winds,,1015 Beach Walk,Venice,1975,,"1015 Beach Walk, Venice, CA",33.9850469,-118.4694832,"venice, los angeles, ca, usa",Geocoded
308,West Winds,,1015 Oceanfront,Venice,1971,,"1015 Oceanfront, Venice, CA",33.983894,-118.4716028,"2100 ocean front walk, venice, ca 90291, usa",Geocoded
151 copy,West Winds,,1015 Oceanfront,Venice,1972,,"6112 Venice Blvd. , Los Angeles , CA",34.0355594,-118.3767073,"6112 venice blvd, los angeles, ca 90034, usa",Geocoded
347,West Winds,,1015 Beach Walk,Venice,1974,,"1015 Beach Walk, Venice, CA",33.9850469,-118.4694832,"venice, los angeles, ca, usa",Geocoded
171,West Winds,,1015 Ocean Front,Venice,1970,,"1015 Ocean Front, Venice, CA",33.9896654,-118.4759603,"1015 ocean front walk, venice, ca 90291, usa",Geocoded
136,West Winds,,1015 Ocean Front,Venice,1968,,"1015 Ocean Front, Venice, CA",33.9896654,-118.4759603,"1015 ocean front walk, venice, ca 90291, usa",Geocoded
98,West Winds,,1015 Oceanfront,Venice,1965,,"1015 Oceanfront, Venice, CA",33.983894,-118.4716028,"2100 ocean front walk, venice, ca 90291, usa",Geocoded
618,West Winds ,,1015 Beach Walk ,Venice,1976,,"1015 Beach Walk , Venice, CA",33.9850469,-118.4694832,"venice, los angeles, ca, usa",Geocoded
708,West Winds ,,1015 Beach Walk,Venice,1977,,"1015 Beach Walk, Venice, CA",33.9850469,-118.4694832,"venice, los angeles, ca, usa",Geocoded
172,West Winds ,,1015 Ocean Front ,Venice,1969,,"1015 Ocean Front , Venice, CA",33.9896654,-118.4759603,"1015 ocean front walk, venice, ca 90291, usa",Geocoded
114,West Winds ,,1015 Oceanfront,Venice,1966,,"1015 Oceanfront, Venice, CA",33.983894,-118.4716028,"2100 ocean front walk, venice, ca 90291, usa",Geocoded
1893,Westbay M.C.C.,,1260 18th St.,Santa Monica,1980,,"1260 18th St., Santa Monica, CA",34.0284481,-118.4839849,"1260 18th st, santa monica, ca 90404, usa",Geocoded
690,Westbay M.C.C.,,1260 18th Street ,Santa Monica,1977,,"1260 18th Street , Santa Monica, CA",34.0284481,-118.4839849,"1260 18th st, santa monica, ca 90404, usa",Geocoded
747,Westbay M.C.C.,"
",1260 18th St.,Santa Monica,1979,,"1260 18th St., Santa Monica, CA",34.0284481,-118.4839849,"1260 18th st, santa monica, ca 90404, usa",Geocoded
730,Westbay M.C.C.,,1260 18th St.,Santa Monica,1978,,"1260 18th St., Santa Monica, CA",34.0284481,-118.4839849,"1260 18th st, santa monica, ca 90404, usa",Geocoded
NA,Westside,(Open for lunch- patio- good days) (W. L.A.),6112 Venice Blvd.,Los Angeles,1978,,"6112 Venice Blvd., CA",34.035559,-118.376707,unclear_coded_by_hand,Found
265,Westside,"(Open for lunch-Patio-good days) (W. L.A)
",6112 Venice Blvd.,Los Angeles,1979,,"6112 Venice Blvd., Los Angeles , CA",34.0355594,-118.3767073,"6112 venice blvd, los angeles, ca 90034, usa",Geocoded
246,Westside,(Open for lunch- patio good days) (West LA) ,6112 Venice Boulevard ,Los Angeles,1977,,"6112 Venice Boulevard , Los Angeles , CA",34.0355594,-118.3767073,"6112 venice blvd, los angeles, ca 90034, usa",Geocoded
135,Westside,,6112 Venice Blvd.,Los Angeles,1968,,"6112 Venice Blvd., Los Angeles, CA",34.0355594,-118.3767073,"6112 venice blvd, los angeles, ca 90034, usa",Geocoded
170,Westside,"W. L.A.
",6112 Venice Blvd.,Los Angeles,1970,,"6112 Venice Blvd., Los Angeles , CA",34.0355594,-118.3767073,"6112 venice blvd, los angeles, ca 90034, usa",Geocoded
171,Westside,,6112 Venice Blvd,Los Angeles,1969,,"6112 Venice Blvd, Los Angeles , CA",34.0355594,-118.3767073,"6112 venice blvd, los angeles, ca 90034, usa",Geocoded
151,Westside,Also (C) after hours. W. L.A.,6112 Venice Blvd. ,Los Angeles,1972,,"6112 Venice Blvd. , Los Angeles , CA",34.0355594,-118.3767073,"6112 venice blvd, los angeles, ca 90034, usa",Geocoded
196,Westside,,6112 Venice Blvd.,Los Angeles,1974,,"6112 Venice Blvd., Los Angeles , CA",34.0355594,-118.3767073,"6112 venice blvd, los angeles, ca 90034, usa",Geocoded
1288,Westside,(Open for lunch) (West.L.A.),6112 Venice Blvd.,Los Angeles,1975,,"6112 Venice Blvd., Los Angeles, CA",34.0355594,-118.3767073,"6112 venice blvd, los angeles, ca 90034, usa",Geocoded
113,Westside,,6112 Venice Blvd,Los Angeles,1966,,"6112 Venice Blvd, Los Angeles, CA",34.0355594,-118.3767073,"6112 venice blvd, los angeles, ca 90034, usa",Geocoded
136,Westside,(W.L.A.),6112 Venice Blvd. ,Los Angeles,1971,,"6112 Venice Blvd. , Los Angeles , CA",34.0355594,-118.3767073,"6112 venice blvd, los angeles, ca 90034, usa",Geocoded
97,Westside,,6112 Venice Blvd.,Los Angeles,1965,,"6112 Venice Blvd., Los Angeles, CA",34.0355594,-118.3767073,"6112 venice blvd, los angeles, ca 90034, usa",Geocoded
192,Westside,(also (C) after hours) (W. L.A.),6112 Venice Blvd.,Los Angeles,1973,,"6112 Venice Blvd., Los Angeles , CA",34.0355594,-118.3767073,"6112 venice blvd, los angeles, ca 90034, usa",Geocoded
210,Westside ,"(open for lunch, new pation, game room  - good days) ",6112 Venice Bl. ,Los Angeles,1976,,"6112 Venice Bl. , Los Angeles , CA",34.0355594,-118.3767073,"6112 venice blvd, los angeles, ca 90034, usa",Geocoded
1346,Westside ,(Open for lunch - patio - good days) ,6112 Venice Blvd.,Los Angeles,1980,,"6112 Venice Blvd., Los Angeles , CA",34.0355594,-118.3767073,"6112 venice blvd, los angeles, ca 90034, usa",Geocoded
54 copy,Wharehouse,,Pac Coast Hwy nr El Segundo,Long Beach,1969,,"Pac Coast Hwy nr El Segundo, CA",33.916297,-118.395893,unclear_coded_by_hand,Found
35,Wharehouse,,22500 Avalon,Wilmington,1970,,"22500 Avalon, Wilmington, CA",33.8218012,-118.263169,"22500 s avalon blvd, carson, ca 90745, usa",Geocoded
40,Wharehouse ,,22500 Avalon,Wilmington,1969,,"22500 Avalon, Wilmington, CA",33.8218012,-118.263169,"22500 s avalon blvd, carson, ca 90745, usa",Geocoded
1274,Wharf #2,,,Monterey,1973,,", CA",36.602037,-121.889784,unclear_coded_by_hand,Found
654,Wharf No. 2,,,Monterey,1979,,", CA",36.602037,-121.889784,unclear_coded_by_hand,Found
NA,Wharf No. 2,,,Monterey,1980,,", CA",36.602037,-121.889784,unclear_coded_by_hand,Found
394,Wharf No. 2,,,Monterey,1976,,", CA",36.602037,-121.889784,unclear_coded_by_hand,Found
319,Wharf No. 2,,,Monterey,1974,,", CA",36.602037,-121.889784,unclear_coded_by_hand,Found
1199,Wharf No. 2,,,Monterey,1975,,", CA",36.602037,-121.889784,unclear_coded_by_hand,Found
499,Wharf Number 2,,,Monterey,1977,,", CA",36.602037,-121.889784,unclear_coded_by_hand,Found
257,Whatever's Rights,,668 Haight St,San Francisco,1965,,"668 Haight St, San Francisco, CA",37.7719452,-122.4332982,"668 haight st, san francisco, ca 94117, usa",Geocoded
355,Whiskey Gulch Saloon,,1951 E. University Ave.,Palo Alto,1978,,"1951 E. University Ave., Palo Alto , CA",37.4578705,-122.1418776,"1951 university ave, palo alto, ca 94301, usa",Geocoded
358,Whiskey Gulch Saloon,,1951 E. University,Palo Alto,1979,,"1951 E. University, Palo Alto , CA",37.4418834,-122.1430195,"palo alto, ca, usa",Geocoded
1460,Whiskey Gulch Saloon ,,1951 E. University Ave.,Palo Alto,1980,,"1951 E. University Ave., Palo Alto , CA",37.4578705,-122.1418776,"1951 university ave, palo alto, ca 94301, usa",Geocoded
772,Whispering Pines,"20 mi. W. on Hwy. 140 in Begintown. P.O. Box 90, Midpines, Ca",,Yosemite,1979,P.O box,", CA",37.577924,-119.955536,unclear_coded_by_hand,Found
NA,Whispering Pines,"20 mi. W. on Hwy. 140 in Begintown. P.O. Box 90, Midpines, Ca.",,Yosemite,1978,,", CA",37.577924,-119.955536,unclear_coded_by_hand,Found
588,Whispering Pines,"20 miles east on HIghway 140 in Begintown- P.O. Box 90, Midpines, California",,Yosemite,1977,,", CA",37.577924,-119.955536,unclear_coded_by_hand,Found
446,Whispering Pines Motel,"20 mi. W. on Hwy 140 in Begintown. P.O. Box 90, Midpines, CA",,Yosemite,1976,,", CA",37.577924,-119.955536,unclear_coded_by_hand,Found
354,Whispering Pines Motel,"20 mi. W. on Hwy. 140 in Begintown. P.O. Box 90, Midpines, CA",,Yosemite,1974,,", CA",37.577924,-119.955536,unclear_coded_by_hand,Found
1265,Whispering Pines Motel,"20 Mi. W. on Hwy. 140 in Begintown. P.O. Box 90, Midpines, CA",,Yosemite,1975,,", CA",37.577924,-119.955536,unclear_coded_by_hand,Found
286,Whispering Pines Motel,"20 m. W. on Hwy. 140 in Begintown. P.O. Box 90, Midpines, Calif.",,Yosemite,1973,,", CA",37.577924,-119.955536,unclear_coded_by_hand,Found
43,White Heron,,6280 Yucca,Los Angeles,1966,,"6280 Yucca, Los Angeles, CA",34.10357,-118.326479,"6280 yucca st, los angeles, ca 90028, usa",Geocoded
36,White Heron,,6280 Yucca,Los Angeles,1965,,"6280 Yucca, Los Angeles, CA",34.10357,-118.326479,"6280 yucca st, los angeles, ca 90028, usa",Geocoded
330,White Horse,,6547 Telegraph Ave.,Oakland,1979,,"6547 Telegraph Ave., Oakland, CA",37.8518005,-122.2605874,"6547 telegraph ave, oakland, ca 94609, usa",Geocoded
325,White Horse,,6547 Telegraph Ave,Oakland,1978,,"6547 Telegraph Ave, Oakland, CA",37.8518005,-122.2605874,"6547 telegraph ave, oakland, ca 94609, usa",Geocoded
186,White Horse,,6547 Telegraph,Oakland,1969,,"6547 Telegraph, Oakland, CA",37.8518005,-122.2605874,"6547 telegraph ave, oakland, ca 94609, usa",Geocoded
197,White Horse,,6547 Telegraph,Oakland,1971,,"6547 Telegraph, Oakland, CA",37.8518005,-122.2605874,"6547 telegraph ave, oakland, ca 94609, usa",Geocoded
285,White Horse,,6547 Telegraph,Oakland,1972,,"6547 Telegraph, Oakland, CA",37.8518005,-122.2605874,"6547 telegraph ave, oakland, ca 94609, usa",Geocoded
265,White Horse,,6547 Telegraph,Oakland,1973,,"6547 Telegraph, Oakland, CA",37.8518005,-122.2605874,"6547 telegraph ave, oakland, ca 94609, usa",Geocoded
155,White Horse,(collegiate),6547 Telegraph Av,Oakland,1966,,"6547 Telegraph Av, Oakland, CA",37.8518005,-122.2605874,"6547 telegraph ave, oakland, ca 94609, usa",Geocoded
125,White Horse,,6547 Telegraph Av,Oakland,1965,,"6547 Telegraph Av, Oakland, CA",37.8518005,-122.2605874,"6547 telegraph ave, oakland, ca 94609, usa",Geocoded
103,White Horse,,6547 Telegraph,Oakland,1975,,"6547 Telegraph, Oakland, CA",37.8518005,-122.2605874,"6547 telegraph ave, oakland, ca 94609, usa",Geocoded
1426,White Horse ,(Hip),6547 Telegraph,Oakland,1980,,"6547 Telegraph, Oakland, CA",37.8518005,-122.2605874,"6547 telegraph ave, oakland, ca 94609, usa",Geocoded
325,White Horse ,,6547 Telegraph ,Oakland,1977,,"6547 Telegraph , Oakland, CA",37.8518005,-122.2605874,"6547 telegraph ave, oakland, ca 94609, usa",Geocoded
284,White Horse ,,6547 Telegraph Ave. ,Oakland,1976,,"6547 Telegraph Ave. , Oakland, CA",37.8518005,-122.2605874,"6547 telegraph ave, oakland, ca 94609, usa",Geocoded
,White Horse ,,6547 Telegraph,Oakland,1974,,"6547 Telegraph, Oakland, CA",37.8518005,-122.2605874,"6547 telegraph ave, oakland, ca 94609, usa",Geocoded
,White Horse ,,6547 Telegraph ,Oakland,1968,,"6547 Telegraph , Oakland, CA",37.8518005,-122.2605874,"6547 telegraph ave, oakland, ca 94609, usa",Geocoded
81,White House,(24 Hours),340 So. Coast Hwy,Laguna Beach,1978,,"340 So. Coast Hwy, Laguna Beach , CA",33.5418446,-117.7829694,"340 s coast hwy, laguna beach, ca 92651, usa",Geocoded
1813,White Swallow,,1750 Polk St.,San Francisco,1980,,"1750 Polk St., San Francisco, CA",37.79304,-122.4210806,"1750 polk st, san francisco, ca 94109, usa",Geocoded
668,White Swallow,,1750 Polk St.,San Francisco,1979,,"1750 Polk St., San Francisco, CA",37.79304,-122.4210806,"1750 polk st, san francisco, ca 94109, usa",Geocoded
226,Whitehorse,,6547 Telegraph,Oakland,1970,,"6547 Telegraph, Oakland, CA",37.8518005,-122.2605874,"6547 telegraph ave, oakland, ca 94609, usa",Geocoded
,Wild Goose,,1488 Pine St.,San Francisco,1974,,,37.789794,-122.4201666,"1488 pine st, san francisco, ca 94109, usa",Geocoded
364,Wild Goose,,1488 Pine St. nr. Polk,San Francisco,1975,,"1488 Pine St. nr. Polk, San Francisco, CA",37.789794,-122.4201666,"1488 pine st, san francisco, ca 94109, usa",Geocoded
555,Wild Goose ,,1488 Pine St. nr. Polk,San Francisco,1976,,"1488 Pine St. nr. Polk, San Francisco, CA",37.789794,-122.4201666,"1488 pine st, san francisco, ca 94109, usa",Geocoded
631,Wild Goose Saloon,,1488 Pine St. nr. Polk,San Francisco,1977,,"1488 Pine St. nr. Polk, San Francisco, CA",37.789794,-122.4201666,"1488 pine st, san francisco, ca 94109, usa",Geocoded
669,Wild Goose Saloon,nr. Polk ,1488 Pine St.,San Francisco,1979,,"1488 Pine St., San Francisco, CA",37.789794,-122.4201666,"1488 pine st, san francisco, ca 94109, usa",Geocoded
669,Wild Goose Saloon,nr. Polk,1488 Pine St.,San Francisco,1978,,"1488 Pine St., San Francisco, CA",37.789794,-122.4201666,"1488 pine st, san francisco, ca 94109, usa",Geocoded
57,Wild Scene,(Inquire locally),,Los Angeles,1969,,", CA",34.099708,-118.338695,unclear_coded_by_hand,General City Coordinates Used
71,Wild Side,,1321 No. La Brea,Inglewood,1978,,"1321 No. La Brea, Inglewood, CA",33.9798584,-118.3583714,"1321 n la brea ave, inglewood, ca 90302, usa",Geocoded
1137,Wild Side,,1321 N. La Brea,Inglewood,1975,,"1321 N. La Brea, Inglewood, CA",33.9798584,-118.3583714,"1321 n la brea ave, inglewood, ca 90302, usa",Geocoded
61,Wild Side ,,1321 N. La Brea ,Inglewood,1977,,"1321 N. La Brea , Inglewood, CA",33.9798584,-118.3583714,"1321 n la brea ave, inglewood, ca 90302, usa",Geocoded
1574,Wildcat Book Store,(Open 24 hrs - cruisy arcade) (Military),751 4th Ave.,San Diego,1980,,"751 4th Ave., San Diego , CA",32.7133051,-117.1608036,"751 fourth ave, san diego, ca 92101, usa",Geocoded
475,Wildcat Book Store,,751 4th Ave.,San Diego,1978,,"751 4th Ave., San Diego , CA",32.7133051,-117.1608036,"751 fourth ave, san diego, ca 92101, usa",Geocoded
699,Wildcat Book Store,(Open 24 hrs-cruisy arcade) (Military-AYOR),751 4th Ave.,San Diego,1979,,"751 4th Ave., CA",32.713305,-117.160804,unclear_coded_by_hand,Found
,Wilde Oscar's,(10am - 10pm),59 2nd St.,San Francisco,1974,,,37.7887743,-122.4002952,"59 2nd st, san francisco, ca 94105, usa",Geocoded
477,Wilde Oscar's,(10 am- 10pm),59 2nd St.,San Francisco,1973,,"59 2nd St., San Francisco, CA",37.7887743,-122.4002952,"59 2nd st, san francisco, ca 94105, usa",Geocoded
363,Wilde Oscars,(10am-10pm - closed weekends),59 - 2nd St.,San Francisco,1975,,"59 - 2nd St., San Francisco, CA",37.7887743,-122.4002952,"59 2nd st, san francisco, ca 94105, usa",Geocoded
670,Wildside West,(WE*),720 Broadway,San Francisco,1978,,"720 Broadway, San Francisco, CA",37.7977495,-122.4090503,"720 broadway, san francisco, ca 94133, usa",Geocoded
,Wildside West,,720 Broadway,San Francisco,1974,,,37.7977495,-122.4090503,"720 broadway, san francisco, ca 94133, usa",Geocoded
365,Wildside West,,720 Broadway,San Francisco,1975,,"720 Broadway, San Francisco, CA",37.7977495,-122.4090503,"720 broadway, san francisco, ca 94133, usa",Geocoded
478,Wildside West,,720 Broadway,San Francisco,1973,,"720 Broadway, San Francisco, CA",37.7977495,-122.4090503,"720 broadway, san francisco, ca 94133, usa",Geocoded
406,Wildside West,,720 Broadway,San Francisco,1972,,"720 Broadway, San Francisco, CA",37.7977495,-122.4090503,"720 broadway, san francisco, ca 94133, usa",Geocoded
556,Wildside West ,,720 Broadway ,San Francisco,1976,,"720 Broadway , San Francisco, CA",37.7977495,-122.4090503,"720 broadway, san francisco, ca 94133, usa",Geocoded
632,Wildside West ,,720 Broadway,San Francisco,1977,,"720 Broadway, San Francisco, CA",37.7977495,-122.4090503,"720 broadway, san francisco, ca 94133, usa",Geocoded
678,Wildwood Ranch,"(Resort) P.O. Box 78, Guerneville, CA 95446 (707 632-5321",,Russian River ,1979,,", CA",38.501858,-122.99611,unclear_coded_by_hand,General City Coordinates Used
NA,Wildwood Ranch,"(Resort) (Swim pool - 2 day min.) P.O. Box 78, Guerneville 95446 (707) 632 - 5321",,Russian River ,1980,,", CA",38.501858,-122.99611,unclear_coded_by_hand,General City Coordinates Used
445,Wildwood Ranch,"A resort 69 mi. N of S.F. in Sonoma County- Write P.O. Box 31384, San Fransisco, CA 94131",,Sonoma,1976,,", CA",38.404204,-122.540878,unclear_coded_by_hand,Found
NA,Wildwood Ranch,"(Resort) 69 mi. No. of San Francisco Write P.O. Box 31384 S.F., Ca. 94131, or call 415-824-7642",,Sonoma,1978,,", CA",38.404204,-122.540878,unclear_coded_by_hand,Found
586,Wildwood Ranch,"(Resort) 69 miles north of San Fransisco- write PO Box 31384, San Fransisco, California 94131",,Sonoma,1977,,", CA",38.404204,-122.540878,unclear_coded_by_hand,Found
353,Wildwood Ranch,"(A resort, 69 mi. N. of S.F. in Sonoma County - write P.O. Box 31384, S.F. Ca 94131)",,Sonoma,1974,,", CA",38.404204,-122.540878,unclear_coded_by_hand,Found
1263,Wildwood Ranch,"(A resort 69 mi. No. of S.F. in Sonoma county - write P.O. Box 31384, San Francisco, CA 94131)",,Sonoma,1975,,", CA",38.404204,-122.540878,unclear_coded_by_hand,Found
166,Willamina's Rose Garden,(part of the Cabaret-After Dark 'complex'),8473 Beverly Blvd. ,Hollywood,1976,,"8473 Beverly Blvd. , Hollywood, CA",34.076047,-118.375789 ,NA,Found
106,Wilshire Club,,674 S Vermont ,Los Angeles,1969,,"674 S Vermont , Los Angeles , CA",34.0607796,-118.291565,"674 s vermont ave, los angeles, ca 90005, usa",Geocoded
